"Allow Alert When Product Comes Back in Stock","Tillåt notifikation när produkten åter finns i lager."
"Allow Alert When Product Price Changes","Tillåt notifikation när priset på produkten ändras."
"Start Time","Starttid"
"Unsubscribe from all stock alerts","Säg upp prenumerationer på notifikationer om lagersaldo"
"Unsubscribe from all price alerts","Säg upp prenumerationer på alla prisnotifikationer"
"Sign up for price alert","Registrera dig för att få meddelande vid ändring av pris"
"Sign up to get notified when this product is back in stock","Registrera dig för att få meddelande när produkten åter finns i lager"
"Product Alerts","Produktnotifikationer"
"The product is not found.","Produkten hittas inte."
"The product was not found.","Produkten hittades inte."
"Product price alert","Notifikationer för prisändringar"
"Price:","Pris:"
"Regular Price:","Ordinarie pris: "
"Product stock alert","Notifikationer för lagersaldo"
"The alert subscription has been deleted.","Notifieringsprenumerationen har tagits bort."
"The alert subscription has been saved.","Notifieringsprenumerationen har sparats."
"Alert subscription has been saved.","Notifieringsprenumerationen har sparats."
"Error Email Recipient","Mottagare av e-post om fel"
"Error Email Template","Mall för e-post om fel"
"Click here not to receive alerts for this product","Klicka här för att inte få notifikationer för denna produkt."
"Special price:","Kampanjpris"
"Product Alerts Run Settings","Körinställningar för produktnotifikationer"
"Frequency","Intervall"
"Not enough parameters.","Inte tillräckligt med parametrar."
"Price Alert Email Template","E-postmall för prisnotifikationer"
"Stock Alert Email Template","E-postmall för notifkationer om lagersaldo"
"You will no longer receive price alerts for this product.","Du kommer inte längre få prisnotifieringar för denna produkt."
"You will no longer receive stock alerts.","Du kommer inte längre få lagernotifieringar."
"You will no longer receive stock alerts for this product.","Du kommer inte längre få lagernotifieringar för denna produkt."
"You are receiving this notification because you subscribed to receive alerts when the following products are back in stock:","Du får detta meddelande för att du har angivit att du vill bli meddelad om att följande produkter nu åter finns i lager:"
"You are receiving this notification because you subscribed to receive alerts when the prices for the following products changed:","Du får detta meddelande för att du har angivit att du vill bli meddelad när priset på följande produkter ändras:"
"Unable to update the alert subscription.","Det gick inte att uppdatera notifieringsprenumerationen."
"Product alerts Cron error","Cron-fel för produktnotifikationer"
"Alert Email Sender","Avsändare notifikations-e-post"
"Error Email Sender","Avsändare av e-post om fel"
